Section,sats,time,lat,long,velocity,afr,heading,height,FixType,accelX,accelY,accelZ,accelSqrt,gyroX,gyroY,gyroZ,magX,magY,magZ,mDirection,Time_ms
Practice,016,042427.85,798.199686,-6053.975604,151.808,18.3656605856941,268.169,3.374,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042427.90,798.199626,-6053.97444,151.888,18.128736024267976,267.857,3.394,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042427.95,798.19956,-6053.97327,152.215,17.783700563791836,267.509,3.383,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.00,798.199494,-6053.972082,152.856,17.853647444545118,267.242,3.344,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.05,798.199428,-6053.970894,153.457,17.57421338111314,267.106,3.286,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.10,798.199356,-6053.969718,153.511,17.921510687540938,266.94,3.269,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.15,798.199272,-6053.968548,153.533,17.879317005689852,266.613,3.288,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.20,798.199182,-6053.967372,153.601,17.66872240321906,266.287,3.305,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.25,798.19908,-6053.966196,153.767,18.194175558427446,265.937,3.285,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.30,798.198966,-6053.965014,153.958,18.31919929742362,265.456,3.258,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.35,798.198852,-6053.963832,154.159,17.993159877488882,265.117,3.19,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.40,798.198726,-6053.962656,154.375,17.923588279288406,264.721,3.222,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.45,798.198606,-6053.961486,154.289,18.108746150532948,264.415,3.27,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.50,798.198462,-6053.96031,154.39,17.99509025937624,263.997,3.206,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.55,798.198306,-6053.95914,154.307,17.729455195942204,263.429,3.162,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.60,798.198144,-6053.95797,154.21,17.836830503353184,262.952,3.191,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.65,798.197976,-6053.956794,154.638,17.925890998312994,262.489,3.218,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.70,798.197796,-6053.955618,154.71,18.062046648619173,261.968,3.222,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.75,798.197586,-6053.95446,154.526,18.002334179469116,261.272,3.215,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.80,798.197376,-6053.95329,154.706,18.05259234499678,260.698,3.21,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.85,798.197148,-6053.952126,154.883,17.618793004179018,260.031,3.19,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.90,798.196908,-6053.950968,154.656,18.166304436021232,259.449,3.198,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042428.95,798.196662,-6053.949816,154.325,18.00085397100213,258.842,3.232,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.00,798.196404,-6053.94867,154.03,18.63817726353754,258.288,3.286,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.05,798.19614,-6053.947518,154.192,17.903091407455896,257.728,3.286,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.10,798.195858,-6053.946372,154.202,18.080864623777344,257.197,3.316,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.15,798.195576,-6053.945226,154.228,18.707304790552126,256.757,3.345,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.20,798.195288,-6053.944074,154.292,18.048522907375794,256.352,3.302,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.25,798.194976,-6053.942934,154.289,17.983092365180998,255.822,3.239,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.30,798.194646,-6053.941794,154.735,17.753269526312337,255.033,3.25,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.35,798.19431,-6053.940648,154.991,18.382066591802246,254.477,3.245,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.40,798.193974,-6053.939508,155.232,17.710224603455856,254.041,3.321,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.45,798.19362,-6053.938362,155.52,18.10678022921203,253.509,3.385,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.50,798.193248,-6053.937222,156.002,17.881611169672905,252.881,3.433,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.55,798.19287,-6053.936082,156.413,17.952665934355494,252.374,3.46,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.60,798.192486,-6053.934942,156.737,17.644016932847485,251.952,3.5,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.65,798.19209,-6053.933814,156.244,18.335781805433474,251.402,3.53,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.70,798.191676,-6053.932686,156.488,17.930550673520433,250.835,3.514,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.75,798.191262,-6053.931564,156.074,17.69622758527674,250.387,3.547,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.80,798.190824,-6053.930454,155.934,18.31317264926002,249.778,3.561,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.85,798.190374,-6053.929338,156.391,17.873965796740674,249.23,3.546,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.90,798.189894,-6053.928228,156.726,18.08365182293268,248.366,3.524,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042429.95,798.189408,-6053.927136,156.55,18.210354095533592,247.668,3.448,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.00,798.18894,-6053.926044,155.851,18.11850858264358,247.22,3.458,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.05,798.188454,-6053.924964,155.207,17.45084111237524,246.726,3.483,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.10,798.187974,-6053.923896,154.012,18.173839175244446,246.352,3.514,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.15,798.187488,-6053.922834,153.252,17.974846559333717,245.857,3.549,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.20,798.18699,-6053.92179,152.23,17.917742825799166,245.322,3.562,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.25,798.18648,-6053.920758,151.258,17.972731262756195,244.754,3.552,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.30,798.185976,-6053.919732,150.487,17.597491801514728,244.279,3.536,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.35,798.185466,-6053.918712,149.623,18.04804272866545,243.904,3.495,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.40,798.184956,-6053.917704,148.331,17.658902156572672,243.553,3.462,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.45,798.184458,-6053.91672,146.444,17.928540072610843,243.272,3.439,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.50,798.183966,-6053.915748,144.698,18.03906610788455,243.027,3.453,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.55,798.183468,-6053.914788,143.201,18.268509271996905,242.715,3.454,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.60,798.18297,-6053.913834,141.808,17.79509671003507,242.508,3.441,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.65,798.182478,-6053.912892,140.623,18.362896842961497,242.216,3.433,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.70,798.181986,-6053.911962,139.05,18.236713313378786,242.081,3.4,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.75,798.1815,-6053.911044,137.707,17.892647564377366,241.916,3.365,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.80,798.18102,-6053.910144,135.806,17.72281268339935,241.817,3.362,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.85,798.18054,-6053.90925,134.197,17.639045954442395,241.697,3.329,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.90,798.180066,-6053.908374,132.624,18.067938462883284,241.505,3.292,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042430.95,798.179592,-6053.907504,131.119,17.815678962614797,241.341,3.278,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042431.00,798.179124,-6053.906658,129.118,18.299839201320427,241.096,3.266,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.05,798.178656,-6053.905818,127.868,17.830119042542933,240.956,3.22,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.10,798.1782,-6053.90499,126.148,17.774832254987007,240.862,3.209,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.15,798.177726,-6053.90418,124.621,18.058406587811078,240.341,3.196,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.20,798.177258,-6053.903382,123.426,17.828488285710144,240.003,3.172,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.25,798.176802,-6053.902584,122.094,18.0021374983422,239.928,3.164,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042431.30,798.176346,-6053.901804,120.449,18.24649733251463,239.67,3.17,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.35,798.175884,-6053.90103,119.272,18.02930733291718,239.369,3.129,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.40,798.175434,-6053.90028,117.234,18.03024111517568,239.179,3.126,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.45,798.174984,-6053.899542,115.286,18.051286677227104,238.92,3.14,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.50,798.174534,-6053.898816,113.828,17.576725252428652,238.489,3.114,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.55,798.174096,-6053.898108,111.845,18.097959437482622,238.331,3.105,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.60,798.173664,-6053.897412,109.915,18.039982894181474,238.18,3.106,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.65,798.173214,-6053.896734,108.562,18.223224331745854,237.503,3.09,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.70,798.1728,-6053.896056,106.571,18.15145270028428,237.726,3.072,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.75,798.172374,-6053.895384,105.394,17.94951284209862,237.501,3.062,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.80,798.171942,-6053.89473,104.364,18.258098222877674,237.226,3.01,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.85,798.171516,-6053.894082,103.14,17.92684232559682,236.984,3.009,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.90,798.171102,-6053.89344,101.801,18.061789276019425,236.955,3.03,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042431.95,798.170682,-6053.892804,100.944,17.92221264238016,236.586,3.014,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.00,798.170256,-6053.89218,100.12,18.115439451230802,236.258,2.996,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.05,798.169824,-6053.891574,99.324,17.90587755434056,235.681,2.98,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.10,798.169398,-6053.890962,98.687,18.411887902235392,235.399,2.953,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.15,798.16896,-6053.890368,98.01,18.50434068430641,234.78,2.939,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.20,798.168522,-6053.88978,97.333,18.2184845635465,234.18,2.916,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.25,798.168096,-6053.889192,96.451,18.385324162353506,234.051,2.896,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.30,798.167676,-6053.88861,95.677,17.61519637978524,233.932,2.876,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.35,798.167268,-6053.888034,94.392,17.644655564181253,233.938,2.844,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.40,798.16686,-6053.887482,92.851,17.919609858342195,233.699,2.863,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.45,798.166464,-6053.886942,90.817,18.01030774131472,233.562,2.944,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.50,798.166074,-6053.88642,88.888,17.950448145475082,233.523,3.059,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.55,798.165684,-6053.885892,87.844,17.58946618759176,233.321,3.055,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.60,798.165282,-6053.885364,87.512,18.28789792658091,233.069,3.034,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,014,042432.65,798.164886,-6053.884836,87.005,18.538549558339234,232.975,3.033,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,014,042432.70,798.164508,-6053.88432,86.141,18.320246919793156,233.064,3.003,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,014,042432.75,798.164148,-6053.88381,84.694,18.27138081719662,233.28,2.963,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,014,042432.80,798.163776,-6053.883312,83.786,18.0565299012864,233.201,2.955,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,014,042432.85,798.163392,-6053.882826,83.056,17.789250657318217,232.874,2.968,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,014,042432.90,798.163014,-6053.88234,82.429,18.018132013158993,232.68,3.001,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042432.95,798.162636,-6053.881854,82.026,18.526397009210378,232.462,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.00,798.162264,-6053.881404,80.543,17.912002971873235,232.081,3.053,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.05,798.161892,-6053.88099,78.721,17.886260688044015,231.343,3.135,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.10,798.161514,-6053.880558,78.03,18.27682591477598,230.841,3.198,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.15,798.161124,-6053.880132,77.396,18.2418815126864,230.14,3.222,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.20,798.160722,-6053.879724,76.856,17.6635845485563,229.313,3.235,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.25,798.160302,-6053.879352,75.899,17.680993846690644,228.005,3.293,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.30,798.159858,-6053.879022,75.118,17.51545362602464,226.085,3.222,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.35,798.159414,-6053.878734,73.53,17.443972344765275,223.863,3.096,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.40,798.15897,-6053.878434,72.702,17.59069166773787,222.233,3.046,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.45,798.158526,-6053.878128,72.079,17.029658119717975,220.79,3.041,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.50,798.158064,-6053.877864,71.366,17.406826203059232,218.763,2.955,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.55,798.157602,-6053.8776,70.967,17.10595781223033,217.005,2.94,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.60,798.157158,-6053.877348,69.383,17.44825303407857,215.659,3.031,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.65,798.156678,-6053.877132,69.131,16.91239272109272,213.303,3.107,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.70,798.156186,-6053.876952,68.62,16.739470357592683,210.43,3.116,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.75,798.155688,-6053.876778,68.692,16.917098681778995,207.973,3.116,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.80,798.155196,-6053.87664,67.792,16.567633440528198,205.333,3.111,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.85,798.154716,-6053.876478,67.334,16.141271719162045,203.554,3.156,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.90,798.154218,-6053.87634,67.205,16.512544706432227,201.643,3.203,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042433.95,798.153738,-6053.876196,66.863,16.462431597732692,200.365,3.211,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.00,798.153246,-6053.876064,66.73,16.110470634862548,198.903,3.175,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.05,798.152754,-6053.875956,66.524,16.462481202551377,197.276,3.198,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.10,798.15225,-6053.875848,66.784,15.999062443847652,195.899,3.233,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.15,798.15174,-6053.875752,67.309,16.499793291211127,194.548,3.275,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.20,798.151206,-6053.875674,68.292,16.780318998011168,192.938,3.249,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.25,798.15066,-6053.875614,69.484,16.90458904428456,191.313,3.252,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.30,798.15012,-6053.875572,69.674,16.803222631778297,189.598,3.233,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.35,798.149586,-6053.875548,69.484,16.85895739951298,187.637,3.307,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.40,798.14904,-6053.875548,69.916,16.74264389063054,185.614,3.413,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.45,798.148488,-6053.875554,70.826,17.064214129855632,184.002,3.399,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.50,798.14793,-6053.875554,71.744,17.199961601647942,182.857,3.424,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.55,798.147372,-6053.87556,72.457,17.05663250552462,181.833,3.448,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.60,798.146814,-6053.875584,72.731,17.385609800127273,180.522,3.458,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.65,798.146244,-6053.875626,73.8,17.528363163770113,179.342,3.43,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.70,798.145662,-6053.875668,74.97,17.579397521604733,178.358,3.391,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.75,798.14508,-6053.875728,75.938,18.356891759071704,177.279,3.351,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.80,798.144492,-6053.875782,76.802,17.833094403328925,176.543,3.354,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.85,798.143898,-6053.87586,77.479,17.889856438656746,175.49,3.359,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.90,798.143304,-6053.875938,78.34,17.894401722698067,174.772,3.345,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042434.95,798.142692,-6053.876022,79.409,17.7572651942309,173.966,3.368,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.00,798.14208,-6053.876118,80.496,18.171474339960852,173.265,3.399,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.05,798.141456,-6053.876214,81.551,17.82843825799514,172.82,3.326,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.10,798.140838,-6053.876316,82.411,17.858012963250562,172.383,3.252,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.15,798.140208,-6053.876418,83.11,17.86543961011535,172.073,3.174,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.20,798.139572,-6053.876532,84.01,17.75376412103787,171.623,3.152,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.25,798.138936,-6053.876658,84.668,17.56222916686382,170.987,3.174,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.30,798.138288,-6053.876778,85.622,17.884265033210202,170.594,3.182,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.35,798.137634,-6053.876922,86.918,18.21833382817807,170.012,3.194,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.40,798.136974,-6053.877066,87.937,18.049244951366312,169.492,3.163,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.45,798.136308,-6053.877216,88.927,18.39014381754703,169.002,3.141,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.50,798.13563,-6053.877366,89.96,18.187739076247297,168.67,3.151,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.55,798.134958,-6053.877504,90.623,18.130991202568513,168.701,3.165,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.60,798.134298,-6053.87769,90.673,18.47066225566318,167.63,3.047,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,014,042435.65,798.133626,-6053.877858,91.314,17.975713601249197,167.352,2.953,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,014,042435.70,798.132954,-6053.878032,91.656,18.01576891837624,166.908,2.87,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.75,798.132276,-6053.878212,92.239,17.997133894584966,166.586,2.792,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,014,042435.80,798.131568,-6053.878368,93.863,18.385946682795886,166.899,2.807,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.85,798.13086,-6053.878542,94.817,18.000628829114774,166.744,2.765,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.90,798.130146,-6053.878698,95.8,17.837930656480722,167.071,2.724,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042435.95,798.129426,-6053.878848,96.466,18.146918884490713,167.434,2.71,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.00,798.128694,-6053.879004,97.607,17.795935047235744,167.727,2.754,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.05,798.12795,-6053.879172,98.996,18.133367878153482,167.602,2.747,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.10,798.127206,-6053.879334,99.846,18.103460233535458,167.68,2.725,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.15,798.126456,-6053.879496,100.606,17.952649333048377,167.726,2.764,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.20,798.125706,-6053.879658,101.146,18.141452893021707,167.776,2.818,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.25,798.12495,-6053.879814,101.797,17.628052517422912,168.022,2.882,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042436.30,798.124182,-6053.879982,102.856,18.040740530331245,168.017,2.943,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042436.35,798.123402,-6053.880162,104.292,17.884308653833315,167.78,3.021,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.40,798.122622,-6053.88036,105.17,18.71556589432113,167.376,3.094,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.45,798.121842,-6053.880558,105.822,18.03895626741005,167.013,3.177,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.50,798.121056,-6053.880768,106.52,17.850901987554142,166.68,3.29,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.55,798.120264,-6053.88099,107.528,17.65542456598673,166.137,3.334,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.60,798.119472,-6053.881224,108.234,18.326351549198566,165.464,3.353,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.65,798.118686,-6053.881476,108.594,17.912491820119055,164.722,3.388,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.70,798.117894,-6053.881734,109.199,17.802161983231144,164.063,3.412,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.75,798.117102,-6053.881998,109.732,18.084074803502265,163.476,3.471,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,015,042436.80,798.11631,-6053.88228,110.351,18.162429707851413,162.771,3.519,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,014,042436.85,798.115518,-6053.88258,110.833,18.158488233302382,161.877,3.558,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042436.90,798.114726,-6053.88291,111.888,18.00493760576484,160.741,3.533,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042436.95,798.113922,-6053.88324,112.846,18.03979753422168,160.046,3.525,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.00,798.11313,-6053.883576,113.357,18.058009268920177,159.333,3.522,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.05,798.112332,-6053.883924,113.98,18.08409906640722,158.659,3.531,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.10,798.111534,-6053.884266,114.217,18.10622129897537,158.223,3.553,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.15,798.110754,-6053.884626,114.059,18.273613187826385,157.588,3.538,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.20,798.109962,-6053.884992,114.505,18.01410371550646,157.005,3.501,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.25,798.10917,-6053.885394,115.762,17.79579918354241,156.093,3.428,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.30,798.108372,-6053.885796,116.572,17.963927074223992,155.424,3.386,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.35,798.107586,-6053.886216,117.036,18.18844520468375,154.647,3.36,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.40,798.106806,-6053.886666,117.443,17.553368010403787,153.54,3.322,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.45,798.106026,-6053.887128,118.08,17.55481195115701,152.539,3.289,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.50,798.105258,-6053.887614,118.534,18.22956903034808,151.294,3.312,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.55,798.104496,-6053.888112,119.034,18.38003070421283,150.129,3.325,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.60,798.103722,-6053.888622,119.992,17.68369999124513,149.249,3.403,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.65,798.102954,-6053.889144,120.697,18.025114817708225,148.446,3.4,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.70,798.102192,-6053.889672,120.992,17.900113721770747,147.536,3.525,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.75,798.101436,-6053.890212,121.399,17.934792471939595,146.861,3.616,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.80,798.10068,-6053.890752,121.608,18.076382752189105,146.224,3.655,3,0,0,0,0,0,0,0,0,0,0,0,0
Practice,016,042437.85,798.09993,-6053.891304,122.004,17.676782442747314,145.59,3.647,3,0,0,0,0,0,0,0,0,0,0,0,0
